genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note	local_fasta_path	total_sequence_length	gc_percent	n_contigs	contig_n50	catalog_qc_status	continent	sequence_acquisition	period_stratum	lineage_stratum	rank_hash	route_priority	date_priority	selection_reason	background_replicate
BG::SAMEA751185	SAMEA751185-ERR029986	SAMEA751185	GCA_001331955.1	ERR029986	CAN	Canada	2002	2002-01-01	2002-12-31	2002			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3780893	68	754	8733	ok	North_America	local_fasta	2000_2009	ptxP3/fim3-1	1b2bd65f4def65653f2049bef8cd0b82287f28e04b5324f8cb793ea7ca5198b4	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751453	SAMEA751453-ERR029304	SAMEA751453	GCA_001197455.1	ERR029304	ITA	Italy	1994	1994-01-01	1994-12-31	1994			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	Europe	local_fasta	pre2000	ptxP1/fim3-1	1b2fbcdf6487c551cf2f9e12207d928a25453daeaed6f31b37cc9b0b8faf803c	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN03996260	SAMN03996260-GCA_001558395.2	SAMN03996260	GCA_001558395	SRR2824043;SRR2824044;SRR2824045	USA	USA	1999	1999-01-01	1999-12-31	1999			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_13	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4100859	67.5	1	4100859	ok	North_America	local_fasta	pre2000	ptxP3/fim3-1	1fdc13cf688f93c17e5a18f5e0a4eba891b7330d2c676ca3949dfa958b71edcf	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN12392429	SAMN12392429-SRR9860860	SAMN12392429	GCA_050562625.1	SRR9860860	USA	USA	2018	2018-01-01	2018-12-31	2018			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			MS-MT28	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	MS-MT28	ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	North_America	local_fasta	2015_2019	MS-MT28	2053168cf16e47b16a45cf7dfd8176435e8180c8301c6349032f499f9523f702	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN05783037	SAMN05783037-GCA_020622445.1	SAMN05783037	GCA_020622445		BRA	Brazil	2013	2013-01-01	2013-12-31	2013			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3812281	68	311	20264	ok	South_America	local_fasta	2010_2014	ptxP3/fim3-2	2125ad65a9eba5e6eef9c7df5bc036882a52ad968f51f3f9030fabfe2b05b164	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751257	SAMEA751257-ERR030012	SAMEA751257	GCA_001332175.1	ERR030012	USA	USA	2000	2000-01-01	2000-12-31	2000			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	North_America	local_fasta	2000_2009	ptxP1/fim3-1	24946b5cdff8ac11018d3071cd3f405cdb170c72fbea0d759732b1edd900f835	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA1933004	SAMEA1933004-ERR361825	SAMEA1933004	GCA_001195625.1	ERR361825	NLD	Netherlands	1949	1949-01-01	1949-12-31	1949			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3750288	67.5	1085	6586	ok	Europe	local_fasta	pre2000	ptxP1/fim3-1	2b6d079ba20094c68c1eb6446acde222b865114d8cf43895cd21063835c604a9	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN40551705	SAMN40551705-GCF_037908115.1	SAMN40551705	GCF_037908115		ESP	Spain	2024	2024-01-01	2024-12-31	2024			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			Europe sublineage 1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1	Europe sublineage 1	ptxP3	fim3-1		False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3823616	68	400	18119	ok	Europe	local_fasta	2023_2025	Europe sublineage 1	2b736846c40cda5970e46acd4fe0760126778683b13fa99bca048bee44d9b3d6	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN10457989	SAMN10457989-GCA_003860305.1	SAMN10457989	GCA_003860305		IND	India	2017	2017-01-01	2017-12-31	2017			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP1	fim3-4	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4126211	67.5	1	4126211	ok	Asia	local_fasta	2015_2019	others	2d3957c5bf7a24562b3566620af048690d0ca7b23df17473a9ab0c3d78936334	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751497	SAMEA751497-ERR029294	SAMEA751497	GCA_001207695.1	ERR029294	ITA	Italy	1994	1994-01-01	1994-12-31	1994			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3815631	68	322	18327	ok	Europe	local_fasta	pre2000	ptxP1/fim3-1	2e179a7a169978b0d48727949cf4f91f4493e8c442ea803f21e5e779614e1f64	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751222	SAMEA751222-ERR029991	SAMEA751222	GCA_001332095.1	ERR029991	CAN	Canada	1995	1995-01-01	1995-12-31	1995			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3806049	68	523	12330	ok	North_America	local_fasta	pre2000	ptxP1/fim3-1	315c3afcc0d038ad10c59ee89dc2928a66e155dc2cf4a40341bcc22ae8956df2	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN10525643	SAMN10525643-SRR8689258	SAMN10525643	GCA_004102005.1	SRR8689258	IND	India	1977	1977-01-01	1977-12-31	1977			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3847610	68	264	20914	ok	Asia	local_fasta	pre2000	ptxP1/fim3-1	32088aadafe4d6764afde1c7684aab9898f27d3bb87777a52160ea403ef4f1c0	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN19416303	SAMN19416303-GCA_030644665.1	SAMN19416303	GCA_030644665		IND	India	2019	2019-01-01	2019-12-31	2019			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIa	others		ptxP2	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4135282	67.5	1	4135282	ok	Asia	local_fasta	2015_2019	others	337dfdb1cae48ef0ff9650251368e340b6fc2ff01599a409419286fee6b1cdb8	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751519	SAMEA751519-ERR031085	SAMEA751519	GCA_001202455.1	ERR031085	ARG	Argentina	2007	2007-01-01	2007-12-31	2007			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3787366	68	781	8656	ok	South_America	local_fasta	2000_2009	ptxP3/fim3-2	33e1f77f67f89aecdfce56fbef1c1251fc1004f3eb9acdedae2ec7254f2d8d7e	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751164	SAMEA751164-ERR029332	SAMEA751164	GCA_001201395.1	ERR029332	DNK	Denmark	2002	2002-01-01	2002-12-31	2002			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3809712	68	318	19020	ok	Europe	local_fasta	2000_2009	ptxP3/fim3-2	34cfb66169a4e45be53696319ef3b6678ee8dac6b6036553a0bab56a16afc36a	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA751134	SAMEA751134-ERR031086	SAMEA751134	GCA_001331475.1	ERR031086	ARG	Argentina	2008	2008-01-01	2008-12-31	2008			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-2	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-2		ptxP3	fim3-2	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3815303	68	341	17466	ok	South_America	local_fasta	2000_2009	ptxP3/fim3-2	36a5145cbc57679c248e31c9acea14a1f1ca0f578add1a119d4e89ea83452842	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMEA1931799	SAMEA1931799-GCA_001212645.1	SAMEA1931799	GCA_001212645		USA	USA	2005	2005-01-01	2005-12-31	2005			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			others	published_background_annotation_not_model_lineage	Branch_IIb	others		ptxP1	fim3-4	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.						ok	North_America	local_fasta	2000_2009	others	36f17764b644cbc53d1c35e934188e839bbcc5771e8eb4f78dee4d2810adc8e0	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN07362435	SAMN07362435-SRR5858784	SAMN07362435	GCA_002406835.1	SRR5858784	MEX	Mexico	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		3868470	68	297	20332	ok	North_America	local_fasta	2010_2014	ptxP3/fim3-1	39008046ede53de086e518322ecfb76d03ed27ff5ab8ff3d731b65a399076b52	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN08136975	SAMN08136975-SRR9006153	SAMN08136975	GCA_004008915.1	SRR9006153	USA	USA	2007	2007-01-01	2007-12-31	2007			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4112103	67.5	1	4112103	ok	North_America	local_fasta	2000_2009	ptxP1/fim3-1	393f49d61898e1ade796c8fe99ed721eae64fde38c238bdf76ad5f0f77f4be78	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN03249362	SAMN03249362-SRR3205781	SAMN03249362	GCA_001605135.1	SRR3205781	USA	USA	2010	2010-01-01	2010-12-31	2010			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP1/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4111050	67.5	1	4111050	ok	North_America	local_fasta	2010_2014	ptxP1/fim3-1	3ae2ac1d2a958bb8e8b131ad3c48efd2050396cd9f3883f1bdd97a0fe506a032	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
BG::SAMN08395632	SAMN08395632-SRR9006192	SAMN08395632	GCA_004634885.1	SRR9006192	GTM	Guatemala	2014	2014-01-01	2014-12-31	2014			year	False		not_available_in_global_compilation	global_8117_compilation	global_tree_background	global_tree_background_only	True	published_global_compilation_qc	False	False	True			ptxP3/fim3-1	published_background_annotation_not_model_lineage	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Excluded from all national case/genome observation denominators; eligible only for stratified tree background.		4109535	67.5	1	4109535	ok	North_America	local_fasta	2010_2014	ptxP3/fim3-1	3b0ead5c3288e585e9c3e22c3d87b31ca564ee44afcd534f80129cd8fc2bc3f1	0	True	global_background_country_period_lineage_cap2_prefer_local_and_precise_date	primary
